company_name,uid,sitz,kanton
Tisch77 AG,CHE-329.784.677,Basel,BS
Tisia AG,CHE-214.251.408,Riehen,BS
Tisiphone AG in Liquidation,CHE-109.906.723,Basel,BS
Titradeco SA,CHE-100.059.502,Basel,BS
TK Isol AG,CHE-416.075.431,Bubendorf,BL
TKT AG,CHE-267.635.931,Basel,BS
TLI TransLog Overseas AG,CHE-362.429.655,Basel,BS
TLI TransLog Zoll AG,CHE-495.240.711,Basel,BS
TM AG,CHE-101.516.910,Allschwil,BL
TMI Basel AG,CHE-100.078.801,Basel,BS
TMPF Holding AG,CHE-114.526.697,Oberwil (BL),BL
TMR Triangle Micro Research AG,CHE-108.791.452,Hölstein,BL
TMV Technology Medical Venture AG,CHE-279.918.347,Füllinsdorf,BL
T.O. ADVISCO AG,CHE-104.262.137,Basel,BS
Todischa AG,CHE-109.085.032,Oberdorf (BL),BL
Tolma AG,CHE-106.493.593,Riehen,BS
TOLREMO therapeutics AG,CHE-350.476.582,Basel,BS
Tomasetti AG,CHE-105.952.322,Basel,BS
tomedo Praxissoftware AG,CHE-158.594.712,Basel,BS
Tomy Immobilien AG,CHE-114.000.679,Basel,BS
Tomy Transporte AG,CHE-178.139.050,Basel,BS
Toni Müller AG,CHE-114.842.833,Muttenz,BL
Toni Seiler Baugeschäft AG,CHE-404.347.574,Oberwil (BL),BL
Tonja Concept AG,CHE-247.059.823,Basel,BS
Tonstudio Amos AG,CHE-107.942.429,Bretzwil,BL
Tonwerk Lausen AG,CHE-101.149.533,Lausen,BL
TONWERK Vital AG,CHE-183.160.475,Lausen,BL
Toolbar AG,CHE-112.463.821,Liestal,BL
Tool Immo AG,CHE-332.791.896,Liestal,BL
Top Boden AG,CHE-280.183.782,Ettingen,BL
TopCapital AG,CHE-156.250.667,Münchenstein,BL
TopFonds AG,CHE-198.391.931,Münchenstein,BL
TOP GERÜSTE AG,CHE-107.972.235,Liestal,BL
TopHandels AG,CHE-345.814.727,Münchenstein,BL
Top Immobilien AG,CHE-100.686.604,Basel,BS
Topmed AG,CHE-314.971.348,Basel,BS
TOP MINERAL AG,CHE-149.417.933,Wahlen,BL
TOP Personal AG in Liquidation,CHE-369.281.980,Birsfelden,BL
TopPharm Apotheke Gellert AG,CHE-103.619.892,Basel,BS
TopPharm Apotheke Gmünder AG Bubendorf,CHE-113.774.790,Bubendorf,BL
TopPharm Apotheke Gmünder AG Oberdorf,CHE-385.953.720,Oberdorf (BL),BL
TopPharm Apotheken Muttenz AG,CHE-456.438.557,Muttenz,BL
Top Real Estate AG,CHE-404.299.254,Basel,BS
Top Services Group AG,CHE-130.711.359,Basel,BS
Topstars AG,CHE-337.041.443,Basel,BS
Topsys Informatik AG,CHE-106.622.577,Münchenstein,BL
Top Trends AG,CHE-101.564.151,Basel,BS
TORAY MEMBRANE EUROPE AG,CHE-108.118.692,Münchenstein,BL
Torenia AG in Liquidation,CHE-103.320.482,Basel,BS
Torfix AG,CHE-329.640.334,Bretzwil,BL
Torpedo Pharmaceuticals AG,CHE-233.665.087,Basel,BS
Torqur AG,CHE-382.320.116,Basel,BS
Toru AG,CHE-102.392.102,Basel,BS
Tosca Immobilien AG,CHE-278.026.245,Basel,BS
TO Therapeutics AG,CHE-169.871.241,Arlesheim,BL
Tourism Investment Institute AG,CHE-383.339.549,Muttenz,BL
Tourstar-Holding AG,CHE-102.746.708,Lampenberg,BL
Towag AG,CHE-112.778.466,Basel,BS
Tox-Pressotechnik AG,CHE-106.638.259,Gelterkinden,BL
Toys4all AG,CHE-429.128.769,Aesch (BL),BL
Tozzo AG BL,CHE-100.455.766,Bubendorf,BL
Tozzo AG BS,CHE-112.480.937,Basel,BS
tozzo gruppe ag,CHE-105.874.975,Bubendorf,BL
tozzo immobilien ag,CHE-101.479.568,Bubendorf,BL
TPB FLOORING SA,CHE-254.809.506,Basel,BS
TP BS 51 SA,CHE-445.933.723,Basel,BS
Trachtner Möbel AG,CHE-232.348.046,Basel,BS
TradeSpot (Schweiz) AG,CHE-441.274.293,Basel,BS
Trafigest AG,CHE-100.617.767,Basel,BS
Trafina Privatbank AG,CHE-107.913.652,Basel,BS
Trafor AG Basel,CHE-107.869.494,Basel,BS
Tragwerk AG,CHE-170.890.096,Reinach (BL),BL
Transabal Transport AG,CHE-102.315.136,Basel,BS
Trans East Africa AG,CHE-115.843.189,Muttenz,BL
Trans Energie AG,CHE-209.123.414,Basel,BS
Transfreight AG,CHE-103.134.927,Basel,BS
Transgourmet Central and Eastern Europe AG,CHE-116.103.244,Basel,BS
Transgourmet Holding AG,CHE-116.091.977,Basel,BS
Transgourmet Schweiz AG,CHE-105.792.797,Basel,BS
"Trans Maritime AG, Internationale Transporte",CHE-107.735.540,Birsfelden,BL
TransMedica AG,CHE-153.225.992,Basel,BS
Transparenta AG,CHE-110.126.896,Aesch (BL),BL
Transtax AG,CHE-103.871.345,Basel,BS
Trapo Küng AG,CHE-105.940.170,Zwingen,BL
Trascent AG,CHE-182.868.229,Basel,BS
TraveLeague AG,CHE-267.581.293,Basel,BS
Travel Point AG,CHE-101.865.397,Basel,BS
Travel Retail Experts Ltd.,CHE-114.681.760,Binningen,BL
Travel Shop Ticket & Travel Service Wagner AG,CHE-106.554.680,Basel,BS
TRC-Solutions AG,CHE-313.925.707,Liestal,BL
TREBEO AG,CHE-147.564.954,Basel,BS
Trebla AG,CHE-107.735.511,Basel,BS
Treccarichi Holding AG,CHE-200.451.504,Pratteln,BL
TRECON VERSICHERUNGSBROKER AG,CHE-437.497.335,Reinach (BL),BL
Treff 44 AG in Liquidation,CHE-108.759.187,Thürnen,BL
Tremissis Holding AG,CHE-425.272.947,Arlesheim,BL
Trendco Swiss AG,CHE-341.867.794,Birsfelden,BL
Trend Holding AG,CHE-113.290.109,Basel,BS
Tresob Holding AG,CHE-114.914.651,Muttenz,BL
Tresta AG,CHE-103.320.743,Reinach (BL),BL
TRETOR AG,CHE-108.227.200,Liestal,BL
TRETOR HOLDING AG,CHE-424.440.113,Basel,BS
TRETOR Immobilien AG,CHE-114.985.711,Liestal,BL
Treudler-Laros AG,CHE-101.992.446,Basel,BS
Treuhand Dr. E. Schaeren AG,CHE-107.302.744,Basel,BS
Treuhand für Senioren Henseler AG in Liquidation,CHE-101.794.627,Basel,BS
Treuhand Ruesch AG,CHE-106.415.742,Reinach (BL),BL
Treuhand Thommen AG,CHE-105.911.926,Allschwil,BL
Treuhand zum Amtshaus AG,CHE-421.106.445,Laufen,BL
Treuwerk AG,CHE-292.017.860,Basel,BS
Treventa AG,CHE-240.479.489,Basel,BS
Trewell AG,CHE-100.959.529,Liestal,BL
Treyer Holding AG,CHE-103.232.694,Basel,BS
Treyer Treuhand AG,CHE-100.713.827,Basel,BS
Triangel Hair Group AG,CHE-106.001.458,Basel,BS
TRIANGULUM AG,CHE-110.641.460,Frenkendorf,BL
Tribeca Partners AG,CHE-264.107.802,Basel,BS
Tribico AG,CHE-336.950.432,Basel,BS
TRIB Invest AG,CHE-403.740.420,Oberwil (BL),BL
TRIENERGY Schweiz AG,CHE-113.628.119,Bottmingen,BL
Triforma AG,CHE-106.468.891,Basel,BS
TRIGIS Treuhand & Immobilien AG,CHE-410.899.190,Basel,BS
trimag Treuhand-Immobilien AG,CHE-107.942.582,Basel,BS
Trimen AG,CHE-114.378.876,Zwingen,BL
TrimmoInvest AG,CHE-177.856.634,Basel,BS
TrinklerStulaAchille Architekten AG,CHE-114.940.105,Basel,BS
Trinova Park AG,CHE-245.594.376,Pratteln,BL
Triona Holding SA,CHE-112.699.045,Basel,BS
Trio Plus Bio Energy AG,CHE-108.772.420,Bubendorf,BL
Trio-Treuhand BMB AG,CHE-106.739.067,Muttenz,BL
Tripi Immobilien AG,CHE-241.804.310,Basel,BS
Triplex Energieplaner AG,CHE-390.149.043,Sissach,BL
TriRhena Casa AG,CHE-114.160.768,Binningen,BL
Triskel Biopharmaceuticals AG in Liq.,CHE-414.928.270,Basel,BS
Trisol AG,CHE-113.362.080,Basel,BS
"TriSolutions Coaching, Project Management and Training AG",CHE-109.484.001,Basel,BS
TRIUM Corporate Finance AG,CHE-100.907.923,Therwil,BL
Trivent AG,CHE-101.860.419,Basel,BS
Trivia AG,CHE-135.737.751,Binningen,BL
T&R Pharma AG,CHE-404.427.977,Münchenstein,BL
TRS International Transport & Shipping Ltd,CHE-108.511.552,Therwil,BL
TrueDyne Sensors AG,CHE-101.669.146,Reinach (BL),BL
True Equity Fund AG,CHE-354.118.443,Therwil,BL
TRUEVIEW AG,CHE-398.646.049,Basel,BS
Trumag International AG,CHE-352.025.428,Basel,BS
Truncus Holding AG,CHE-266.465.253,Bottmingen,BL
Trust Dent AG,CHE-333.633.656,Basel,BS
TrustUp AG,CHE-349.227.428,Basel,BS
TrustUp IT-Solutions AG,CHE-491.682.369,Basel,BS
trustwise.io ag,CHE-493.543.164,Basel,BS
TRUTMANN Informatik AG,CHE-215.997.203,Aesch (BL),BL
Truvis AG,CHE-386.379.456,Basel,BS
TS3 AG,CHE-292.540.937,Basel,BS
TSB Immobilien AG,CHE-349.688.887,Basel,BS
Tschantré AG,CHE-106.007.679,Muttenz,BL
Tschantré Holding AG,CHE-194.472.157,Muttenz,BL
Tschopp Baunormteile AG,CHE-107.794.637,Hölstein,BL
TSCHOPP CREATIV-CENTER AG,CHE-103.703.713,Basel,BS
"Tschudin AG Möbel- und Bauschreinerei, Basel",CHE-221.646.870,Basel,BS
Tschudin AG Spenglerei und sanitäre Anlagen,CHE-107.288.771,Waldenburg,BL
Tschudin Haustechnik AG,CHE-115.760.847,Niederdorf,BL
Tschudin + Heid AG,CHE-105.959.850,Waldenburg,BL
Tschudin Immobilien AG,CHE-107.785.006,Lausen,BL
Tschudin Immoinvest AG,CHE-101.369.187,Basel,BS
Tschudin Liegenschaften AG,CHE-107.705.674,Niederdorf,BL
TSG Treuhand und Software für das Gastgewerbe AG,CHE-107.385.948,Basel,BS
Tsimbo Beteiligungs-AG,CHE-101.248.000,Basel,BS
T&S Immobilien AG,CHE-437.298.379,Sissach,BL
Tspring AG,CHE-113.646.117,Liestal,BL
TS Transport-Service AG,CHE-104.979.459,Basel,BS
TTA Triple Teach Ausbildungs AG,CHE-108.152.387,Gelterkinden,BL
TTC Immobilien AG,CHE-103.590.633,Aesch (BL),BL
TUCSON NPL Ventures AG,CHE-113.419.679,Binningen,BL
Tullko AG,CHE-396.110.565,Basel,BS
Tumay AG,CHE-456.786.337,Basel,BS
tun AG,CHE-115.473.307,Basel,BS
Tun-Huang Ltd in Liquidation,CHE-101.835.261,Reinach (BL),BL
Turia Immobiliengesellschaft AG,CHE-113.611.426,Liestal,BL
Turi M20 AG,CHE-495.336.794,Basel,BS
Turinova 2 AG,CHE-374.693.029,Basel,BS
Turmalin AG,CHE-100.455.602,Aesch (BL),BL
Türmerleim AG,CHE-107.385.931,Binningen,BL
Turmspringer AG,CHE-116.234.283,Zunzgen,BL
Turnus AG,CHE-100.455.163,Muttenz,BL
TV Electronic Service und Handels AG,CHE-107.825.640,Basel,BS
TVision AG,CHE-103.141.330,Basel,BS
TVR Treuhand AG,CHE-101.329.437,Basel,BS
"TVW AG, The Virtual World Company",CHE-108.654.938,Münchenstein,BL
twa.ch AG,CHE-115.772.715,Reigoldswil,BL
TWB Liestal AG,CHE-112.703.310,Liestal,BL
Tweaklab AG,CHE-101.022.476,Basel,BS
TwentyTwelve AG,CHE-320.833.281,Basel,BS
Twinsmile AG,CHE-369.681.960,Liestal,BL
TWK Tank- und Energietechnik AG,CHE-108.009.956,Liestal,BL
typo.d AG,CHE-109.465.191,Reinach (BL),BL
Tyrolit Nestag AG,CHE-107.905.463,Eptingen,BL
U. Amsler AG,CHE-108.111.483,Pratteln,BL
UAP Unabhängige Allfinanz Partner AG,CHE-108.466.644,Aesch (BL),BL
UAVI Immobilien AG,CHE-236.759.187,Basel,BS
U. Baumann AG,CHE-113.877.562,Oberwil (BL),BL
UB Invest AG,CHE-303.290.250,Reinach (BL),BL
Ubisoft AG,CHE-101.851.952,Allschwil,BL
UBM IMMO AG in Liquidation,CHE-477.444.227,Sissach,BL
UBS AG,CHE-101.329.561,Basel,BS
UBS Clean Energy Infrastructure Switzerland 2 AG,CHE-313.752.134,Basel,BS
UBS Fund Management (Switzerland) AG,CHE-102.674.664,Basel,BS
UBZ Umwelt-Beratung Zimmermann AG,CHE-106.502.252,Liestal,BL
UC Art AG,CHE-102.304.196,Basel,BS
Ucunity AG,CHE-136.035.290,Basel,BS
Ueker Real AG,CHE-391.896.326,Basel,BS
Ueli Müller AG,CHE-105.708.638,Basel,BS
UFD AG,CHE-109.272.427,Binningen,BL
Uf dem Zwingel AG,CHE-316.806.855,Basel,BS
U-Gen Holding AG,CHE-269.577.871,Basel,BS
"U. Jungo AG, Elektrische Installationen",CHE-103.825.115,Riehen,BS
Ulaga Weiss AG,CHE-114.463.424,Basel,BS
ulani immobilien ag,CHE-428.865.486,Basel,BS
Ullrich Hospitality AG,CHE-252.174.068,Arlesheim,BL
Ullrich Invest AG,CHE-349.612.565,Münchenstein,BL
Ulmann-Degen AG,CHE-107.782.031,Allschwil,BL
Ulmann Kunz Bauingenieure AG,CHE-105.814.163,Basel,BS
Ulrich Briggen Gartenservice AG,CHE-115.217.767,Reigoldswil,BL
Ultimate Holding AG,CHE-181.577.077,Arisdorf,BL
Ultimate Real Estate AG,CHE-102.185.247,Arisdorf,BL
ULTIMEX AG in Liquidation,CHE-101.223.804,Basel,BS
ULTRA-BRAG AG,CHE-105.805.460,Muttenz,BL
Ultralux Marketing AG in Liquidation,CHE-101.088.570,Basel,BS
Ultraschallpraxis Basel AG,CHE-334.391.289,Basel,BS
unablenkbar AG,CHE-495.710.450,Basel,BS
UNA Werbeagentur AG,CHE-107.726.073,Basel,BS
unblu inc.,CHE-114.546.895,Basel,BS
Uneltra AG,CHE-108.073.925,Diegten,BL
Unfallexpert24 AG,CHE-232.092.183,Basel,BS
Unicada AG,CHE-114.923.118,Basel,BS
Unica Planen und Bauen AG,CHE-110.570.297,Basel,BS
UNIC CENTER AG,CHE-107.785.176,Ziefen,BL
Unico Gebäudetechnik AG,CHE-351.503.052,Basel,BS
Unico Graber AG,CHE-102.534.678,Münchenstein,BL
Unifree AG,CHE-110.133.896,Basel,BS
Unigroup AG,CHE-101.597.966,Aesch (BL),BL
Unilogistics AG,CHE-114.732.512,Birsfelden,BL
Union Diner AG,CHE-217.518.849,Basel,BS
Union Sport AG,CHE-385.961.004,Basel,BS
Uniplan Switzerland AG,CHE-105.974.217,Basel,BS
Unisal AG in Liquidation,CHE-107.879.452,Zwingen,BL
unisite ag,CHE-227.979.212,Basel,BS
United Forwarders Ltd,CHE-105.311.229,Therwil,BL
UNITED WATERWAYS AG,CHE-350.193.291,Basel,BS
UniteLabs AG,CHE-487.867.279,Basel,BS
Unit Solutions AG,CHE-106.001.470,Allschwil,BL
unitum invest AG,CHE-464.641.310,Lausen,BL
Unity Genesis AG,CHE-335.324.261,Basel,BS
universimed ag,CHE-470.746.549,Oberwil (BL),BL
Univers IT AG,CHE-262.191.714,Anwil,BL
Universitätsspital Nordwest AG,CHE-158.207.524,Basel,BS
Univest AG,CHE-107.307.606,Basel,BS
Unlim AG,CHE-474.944.887,Basel,BS
unytverse ag,CHE-332.860.793,Basel,BS
Uphill Invest AG,CHE-281.274.890,Binningen,BL
Uppergrade AG,CHE-310.113.305,Oberwil (BL),BL
UPS United Parcel Service (Schweiz) AG,CHE-101.459.732,Münchenstein,BL
uptownBasel AG,CHE-446.014.316,Arlesheim,BL
uptownBasel Infra AG,CHE-213.235.097,Arlesheim,BL
uptown batterytogrid AG,CHE-202.923.721,Arlesheim,BL
Urban Construction AG,CHE-205.499.607,Reinach (BL),BL
urb-x AG,CHE-229.911.840,Birsfelden,BL
Uresh AG,CHE-107.411.439,Biel-Benken,BL
Urmnz International AG in Liquidation,CHE-159.564.961,Basel,BS
UROLOGIE NORDWESTSCHWEIZ BASEL AG,CHE-409.362.026,Basel,BS
UROLOGIE NORDWESTSCHWEIZ HOLDING AG,CHE-140.810.856,Liestal,BL
UROLOGIE NORDWESTSCHWEIZ LIESTAL AG,CHE-325.375.475,Liestal,BL
UROLOGIE NORDWESTSCHWEIZ REINACH AG,CHE-131.716.744,Reinach (BL),BL
Uroplus AG,CHE-342.638.003,Liestal,BL
Urs Baumann & Partner AG,CHE-105.607.486,Reinach (BL),BL
Urs Itin Feuerungen AG,CHE-107.414.952,Arisdorf,BL
Urs Jakob AG,CHE-106.758.627,Lausen,BL
Urs Schaub AG,CHE-110.480.731,Binningen,BL
Urs Siegenthaler AG,CHE-107.306.570,Basel,BS
U-Sana Medical AG,CHE-193.071.815,Oberwil (BL),BL
USP Switzerland AG,CHE-308.772.993,Basel,BS
US TaXperts AG,CHE-417.687.312,Basel,BS
Uvex Arbeitsschutz (Schweiz) AG,CHE-107.349.680,Basel,BS
u v t - Böhme & Partner AG,CHE-209.986.869,Gelterkinden,BL
Uwin AG,CHE-100.988.755,Pratteln,BL
Uxor Verwaltungen AG,CHE-101.641.188,Arlesheim,BL
Vaderis Therapeutics AG,CHE-464.916.458,Basel,BS
VADO AG,CHE-136.673.585,Basel,BS
VaDo Group AG,CHE-346.740.793,Reinach (BL),BL
VA Entwicklungen AG,CHE-201.971.261,Basel,BS
Vaga Bewirtschaftung AG,CHE-247.386.541,Basel,BS
Vagabund AG,CHE-160.098.670,Basel,BS
Vaga Treuhand AG,CHE-389.805.171,Basel,BS
Valaisbau AG,CHE-112.297.008,Basel,BS
valcoba AG,CHE-273.147.077,Muttenz,BL
Valderrabano Swiss Ortho Center AG,CHE-459.543.529,Basel,BS
Valelba AG,CHE-442.936.429,Basel,BS
Valencia Biosciences AG,CHE-182.151.976,Basel,BS
Valencia Kommunikation AG,CHE-108.702.388,Basel,BS
Valerius Biopharma AG,CHE-261.813.358,Reinach (BL),BL
Valesca Estate AG,CHE-375.032.037,Allschwil,BL
Valiba Treuhand AG,CHE-294.954.422,Basel,BS
Valid (International) AG in Liq.,CHE-101.143.341,Riehen,BS
Valitage AG,CHE-420.409.995,Aesch (BL),BL
Vallelunga AG,CHE-423.159.582,Basel,BS
Valora Holding AG,CHE-100.827.891,Muttenz,BL
Valora International AG,CHE-105.832.706,Muttenz,BL
Valora Invest AG,CHE-354.581.835,Muttenz,BL
Valora Management AG,CHE-106.495.528,Muttenz,BL
Valora Schweiz AG,CHE-103.468.185,Muttenz,BL
VALO SWISS AG,CHE-144.592.109,Binningen,BL
Valuenda AG,CHE-106.538.988,Münchenstein,BL
Value Vision Investment AG,CHE-112.877.068,Basel,BS
Van Ameyde (Switzerland) AG,CHE-104.498.639,Basel,BS
van Baerle AG,CHE-101.184.475,Basel,BS
vanBaerle Management AG,CHE-414.985.405,Basel,BS
VAN DE GOUDENBERG ART AG in Liquidation,CHE-318.800.208,Basel,BS
Van der Merwe Center AG,CHE-108.026.989,Allschwil,BL
Vanessa Bruno Suisse AG,CHE-473.467.175,Basel,BS
Vanillaplan AG,CHE-107.359.721,Basel,BS
VANKOR AG,CHE-151.819.123,Rümlingen,BL
Vanta AG,CHE-174.355.123,Basel,BS
VANTA basel AG,CHE-243.185.653,Basel,BS
Vantasner AG,CHE-201.020.101,Basel,BS
VAP Gastro AG in Liquidation,CHE-114.810.419,Basel,BS
VAPOR ASKIA AG,CHE-107.165.849,Ziefen,BL
Varda AG,CHE-162.758.201,Basel,BS
Varea AG,CHE-468.140.395,Basel,BS
VA Real AG,CHE-331.274.368,Basel,BS
VAREM Energie AG,CHE-228.259.617,Basel,BS
Varia AG,CHE-108.464.591,Allschwil,BL
Varuma AG,CHE-101.305.572,Basel,BS
VARUNA Shipping AG,CHE-214.860.346,Münchenstein,BL
Vasalocin AG,CHE-365.318.590,Basel,BS
VASS Switzerland AG,CHE-105.015.179,Liestal,BL
VAT Consulting AG,CHE-109.483.384,Basel,BS
Vaudaux-Eppendorf AG,CHE-107.307.457,Schönenbuch,BL
Vaximm AG,CHE-114.477.515,Basel,BS
Vaya Capital AG,CHE-343.201.502,Basel,BS
VB Food International AG,CHE-101.542.899,Basel,BS
VBS Verband-Services AG,CHE-162.572.228,Pratteln,BL
VDimmo AG,CHE-250.695.155,Oberdorf (BL),BL
VEBA Consulting AG,CHE-102.015.556,Oberwil (BL),BL
Vectis Vermögensverwaltung AG,CHE-101.770.199,Basel,BS
VectivBio AG,CHE-242.508.908,Basel,BS
Vector8 AG,CHE-341.859.062,Basel,BS
Vector8 Group AG,CHE-478.048.319,Basel,BS
Vector BioPharma AG in Liquidation,CHE-471.427.733,Basel,BS
Vectoris AG,CHE-104.116.369,Basel,BS
Vector Logistics AG,CHE-476.556.579,Pratteln,BL
Vejo IP AG,CHE-295.090.037,Biel-Benken,BL
Vektor Beratungsgesellschaft AG in Liquidation,CHE-281.856.632,Basel,BS
Vel Latina Invest AG,CHE-369.683.054,Basel,BS
Velos Jucker AG,CHE-107.790.177,Basel,BS
vencura AG,CHE-275.154.556,Basel,BS
Vendi AG,CHE-158.847.818,Basel,BS
Vendilo AG,CHE-107.800.999,Seltisberg,BL
Venenzentrum Arlesheim AG,CHE-262.327.675,Arlesheim,BL
Venenzentrum Baselland AG,CHE-440.905.694,Münchenstein,BL
ventconsult AG,CHE-254.940.891,Basel,BS
VentoStream AG,CHE-438.784.955,Bubendorf,BL
Ventrifina AG,CHE-103.073.757,Basel,BS
Venus Diagnostics Group AG,CHE-216.928.179,Schönenbuch,BL
Venus Diagnostics HoldCo AG,CHE-146.454.027,Schönenbuch,BL
Venustas Immo AG,CHE-445.559.932,Basel,BS
Venustas Invest AG,CHE-421.042.093,Reinach (BL),BL
Veolia lndustry Building - Switzerland AG,CHE-101.297.286,Basel,BS
Verbalis AG,CHE-106.842.937,Basel,BS
Verdana AG,CHE-281.949.481,Basel,BS
Veriplan AG,CHE-103.637.039,Basel,BS
VeriPro AG,CHE-114.635.323,Pratteln,BL
Verkehrs Systeme Plus AG,CHE-102.044.003,Muttenz,BL
Verlag Hochuli AG,CHE-100.033.980,Muttenz,BL
Verlag Morascha AG,CHE-220.822.348,Basel,BS
Vermat AG,CHE-107.906.089,Füllinsdorf,BL
Vermat-Handels AG,CHE-101.813.472,Füllinsdorf,BL
VERNA AG,CHE-107.793.460,Sissach,BL
Verner Panton Design AG,CHE-260.948.955,Basel,BS
Veron Consulting AG,CHE-113.540.200,Pratteln,BL
Veron Immobilien AG,CHE-177.133.694,Ziefen,BL
VERSAL HOLDING AG in Liq.,CHE-113.542.825,Basel,BS
Versameb AG,CHE-404.818.740,Basel,BS
Vertag AG,CHE-101.932.817,Basel,BS
Vertical Bio AG,CHE-258.257.250,Basel,BS
verticalla AG,CHE-331.048.725,Basel,BS
Vertical Markets Group AG,CHE-204.625.938,Basel,BS
Vertical Technik AG,CHE-103.220.389,Frenkendorf,BL
Vert Indim SA,CHE-100.615.627,Basel,BS
Vertoba AG,CHE-100.393.935,Basel,BS
Verturo AG,CHE-148.470.913,Basel,BS
Verum Immobilien AG,CHE-302.392.497,Basel,BS
VESNEA AG,CHE-254.286.525,Basel,BS
"VETCARE, Pferde- und Kleintierpraxis AG",CHE-115.317.682,Therwil,BL
Vetter & Sohn AG,CHE-409.348.150,Riehen,BS
VetTrust Münchenstein AG,CHE-474.133.535,Münchenstein,BL
Vexo AG,CHE-115.782.033,Basel,BS
VFR Immobilien AG,CHE-231.141.689,Oberwil (BL),BL
VH Immobilien AG,CHE-471.989.474,Muttenz,BL
VIAC AG,CHE-226.986.824,Basel,BS
VIAC Invest AG,CHE-302.718.268,Basel,BS
VIAC Services AG,CHE-321.439.768,Basel,BS
VIALA AG,CHE-114.932.011,Basel,BS
VIA Liegenschaften AG,CHE-314.980.005,Pratteln,BL
Via Mat Holding AG,CHE-103.445.244,Basel,BS
ViaTec Basel AG,CHE-218.759.479,Basel,BS
ViaWerba AG,CHE-102.163.518,Ramlinsburg,BL
VIAX AG,CHE-104.850.742,Wenslingen,BL
Vibag AG,CHE-101.935.394,Basel,BS
Vibes Automobile AG,CHE-440.954.669,Tecknau,BL
Vicco AG in Liquidation,CHE-229.246.379,Hölstein,BL
Vice Disko AG in Liquidation,CHE-101.267.061,Basel,BS
Victoria Trust Co. SA,CHE-102.996.524,Basel,BS
Vicuna AG,CHE-103.452.362,Basel,BS
VIDA World AG,CHE-281.721.179,Pratteln,BL
Videris AG,CHE-289.753.421,Basel,BS
Vieser Executive Search AG,CHE-116.157.369,Basel,BS
Viessmann Beteiligungs AG,CHE-113.291.190,Basel,BS
Vignettaz AG,CHE-102.927.983,Allschwil,BL
Vikara AG,CHE-156.611.831,Basel,BS
Viking Catering AG,CHE-106.837.385,Basel,BS
Viking Cruises (Switzerland) AG,CHE-475.188.450,Basel,BS
Viking River Cruises AG,CHE-107.303.695,Basel,BS
Villa Contea SA,CHE-101.458.112,Reinach (BL),BL
Villa Nova Architekten AG,CHE-111.734.650,Basel,BS
Villa Nova Holding AG,CHE-360.289.107,Basel,BS
Villiger Invest AG in Liquidation,CHE-215.468.436,Basel,BS
Villiger Mode AG,CHE-100.311.446,Basel,BS
Villiger-Systemtechnik AG,CHE-103.750.233,Ormalingen,BL
Vimonta AG,CHE-103.006.206,Basel,BS
Vimova Bewirtschaftung AG,CHE-114.651.693,Basel,BS
Vimova Construction AG,CHE-114.651.687,Basel,BS
Vimova Transactions AG,CHE-114.651.701,Basel,BS
Vinalfa AG,CHE-102.401.706,Basel,BS
vincent ag,CHE-111.717.120,Basel,BS
Vinci Personal AG,CHE-114.065.785,Basel,BS
Vini D'Amato AG,CHE-103.575.303,Basel,BS
VINIF AG,CHE-463.547.660,Liestal,BL
Vinoform SA,CHE-102.098.246,Basel,BS
VINSON INTERNATIONAL HOLDING AG,CHE-211.661.684,Basel,BS
Vintcar A.G.,CHE-101.269.901,Basel,BS
Viocap AG,CHE-243.394.487,Therwil,BL
Viollier AG,CHE-103.194.013,Allschwil,BL
Viollier Consulting AG,CHE-101.296.105,Basel,BS
VIP Immobilien & Baumanagement AG,CHE-413.698.601,Muttenz,BL
VIPS Kaderberatung AG,CHE-106.272.744,Basel,BS
VIREAL ESTATE AG,CHE-302.098.804,Basel,BS
Viride AG,CHE-102.747.547,Oberwil (BL),BL
Virtido AG,CHE-335.744.640,Basel,BS
Virtus Global Trade & Invest AG,CHE-335.791.303,Basel,BS
Virtus prima AG,CHE-174.461.423,Basel,BS
VIS4ALL AG,CHE-138.093.619,Aesch (BL),BL
Visall Suisse AG,CHE-107.671.213,Allschwil,BL
"Viscardi AG, Weinhandel + Vinothek in Liquidation",CHE-107.780.316,Gelterkinden,BL
Vischer Architekten AG,CHE-102.308.811,Basel,BS
Visenta AG,CHE-109.889.740,Basel,BS
VISIONAPARTMENTS BASEL AG,CHE-137.864.774,Basel,BS
Vision Swiss Holding AG,CHE-286.463.033,Niederdorf,BL
Vista Diagnostics AG,CHE-114.785.224,Binningen,BL
Vista Klinik AG,CHE-107.655.272,Binningen,BL
Vista Klinik Holding AG,CHE-438.021.691,Binningen,BL
Visto Inside AG,CHE-113.003.669,Basel,BS
Visual Data Systems AG,CHE-113.545.479,Arlesheim,BL
Vita Health Care AG,CHE-101.141.744,Basel,BS
VITAL-PRO Schweiz AG,CHE-103.245.515,Basel,BS
Vitaro AG,CHE-151.273.299,Itingen,BL
Vitas Immobilien AG,CHE-399.612.455,Arlesheim,BL
VitaTel AG,CHE-101.910.514,Reinach (BL),BL
Vita Terra AG,CHE-106.639.112,Aesch (BL),BL
VITA VERDE AG,CHE-112.424.821,Laufen,BL
Vitelli Velobedarf AG,CHE-106.386.313,Basel,BS
Vitello AG,CHE-106.844.474,Basel,BS
VITIS Sportcenter AG,CHE-108.132.203,Allschwil,BL
